,OtherExecScore,Analyst_Word_Count,Analyst_Sent_Count,CEO_Neg_Fin,CEO_Fin_Score2,Openness_Raw,Concientiousness_Raw,Extraversion_Raw,Agreeableness_Raw,Neuroticism_Raw,marketcap,pricetobook,dividendyield,revenuegrowth,freecashflow,ebitda,CEOScore_sqrt,CEO_Word_Count_sqrt,CEO_Sent_Count_sqrt,OtherExec_Sent_Count_sqrt,CEO_Pos_Fin_sqrt,AnalystScore_pwr,OtherExec_Word_Count_pwr
213,1.098,1827.0,111.0,1.0,3.0,1.795919501,1.6606671309999999,1.581766947,1.705677686,1.5316873979999999,2.182994,155801053487.1,5613349001.0,206.1213,30687325632.0,31530918001.0,0.38340579025361626,54.881690936048976,12.36931687685298,8.14142842854285,4.60555127546399,1.0453080660259961,70.86039071150547
214,1.11,2679.0,150.0,5.0,2.2,1.7925953140000002,1.6602370309999999,1.564323201,1.692285457,1.52778772,2.437851,155961172735.6,5542116001.0,206.1856,30683808632.0,31508402001.0,0.41352146256270667,66.70832032063167,14.317821063276353,9.831760866327848,3.449489742783178,1.056258778585371,91.04573349742489
215,1.08,2381.0,142.0,1.0,3.0,1.7954604440000002,1.660707403,1.5710717129999998,1.68409547,1.541253002,2.498206,156060739656.2,5565806001.0,206.207,30690584632.0,31286795001.0,0.38858718455450897,61.09009739720506,13.0,8.14142842854285,3.0,1.063728078414416,72.23096872412357
216,1.123,1885.0,94.0,7.0,1.8,1.812336171,1.6752007020000002,1.544125899,1.6920714440000002,1.523921432,2.52456,156022329626.2,4791558001.0,206.3119,30692494632.0,31141907001.0,0.36055512754639896,63.03967004989794,11.313708498984761,7.782329983125268,3.0,1.063728078414416,80.50426021731235
217,1.105,1439.0,79.0,4.0,1.5,1.80980394,1.677919667,1.5639909470000002,1.705168431,1.525140583,2.233713,156029861479.7,4897032001.0,206.2817,30639528632.0,31732627001.0,0.39242833740697164,45.42025979670306,10.0,8.0,2.0,1.020980859814413,67.00415211502705
218,1.098,2555.0,114.0,4.0,1.0,1.810143529,1.6618311170000002,1.552656853,1.678936512,1.5116650489999999,2.064882,155984851358.7,4856673001.0,206.28900000000002,30580116632.0,31403669001.0,0.372827037646145,56.471231613982,11.357816691600547,9.06225774829855,1.0,1.0216781296041906,74.13450506847934
219,1.0,641.0,26.0,1.0,3.0,1.828271677,1.637210728,1.5013737470000001,1.718829642,1.45421883,2.6151619999999998,156010179001.0,2051013001.0,221.9082,30119011632.0,31045315001.0,0.3507135583350037,42.42640687119285,6.855654600401044,1.0,3.0,1.0526689369506663,1.0
220,1.125,484.0,30.0,2.0,2.6,1.826960348,1.630988547,1.489986295,1.6955983579999998,1.452655283,2.648965,156014183437.1,2048926001.0,232.7201,30118997632.0,31047916001.0,0.37013511046643494,38.961519477556315,7.54983443527075,5.58257569495584,3.0,1.0241919367601877,41.974850409548644
221,1.103,844.0,27.0,4.0,2.0,1.822502686,1.656172746,1.492467539,1.737093324,1.454842812,2.6959910000000002,156025428148.8,2049565001.0,229.2956,30118982632.0,31067893001.0,0.38858718455450897,44.26059195266146,9.486832980505138,7.0,2.732050807568877,1.0393021814441625,54.89590934943104
222,1.12,1134.0,47.0,4.0,2.4,1.830769292,1.638509075,1.498403015,1.726160155,1.447964003,2.955678,156129241816.5,2133449001.0,209.2275,30119023632.0,31101616001.0,0.37013511046643494,49.47726750741192,10.099504938362077,8.483314773547882,3.6457513110645907,1.036649770858381,78.93629531204418
223,1.081,1081.0,54.0,5.0,2.272727273,1.837004677,1.6177547410000002,1.462068839,1.690734369,1.434391959,3.0361469999999997,156141232513.6,2121361001.0,210.6442,30119053632.0,31130074001.0,0.31937438845342625,49.1121166312347,9.273618495495704,6.477225575051661,3.6457513110645907,1.0443612699619294,53.79506005815728
224,1.127,912.0,64.0,2.0,2.0,1.832229278,1.611704558,1.495201534,1.7038373500000001,1.4239905560000001,2.985351,156145603801.7,2130070001.0,210.7333,30119095632.0,31173302001.0,0.3449637662132068,41.060930335295616,9.16515138991168,9.774964387392123,2.0,1.0202930037409705,83.10452231138967
225,1.127,1342.0,66.0,1.0,3.0,1.82528413,1.642389992,1.5652560599999998,1.6659141210000001,1.5445377489999998,2.261723,156032034823.7,1573679001.0,202.8529,30172203632.0,31716276001.0,0.4289522117905443,36.89173349139343,7.810249675906654,13.84523257866513,2.414213562373095,1.0151360367568598,131.25470733221607
226,1.16,1975.0,155.0,1.0,3.0,1.807618992,1.6304425610000002,1.532925928,1.647276486,1.550470367,2.229739,156038921508.4,1503750001.0,203.0691,30174656632.0,31766497001.0,0.4898979485566356,41.012193308819754,8.717797887081348,15.177446878757825,3.449489742783178,1.0491771285083817,140.76221306084858
227,1.169,1801.0,109.0,4.0,2.538461538,1.811343627,1.634235421,1.550766109,1.6685577729999999,1.547511554,2.1984250000000003,156060497105.3,1503699001.0,202.8639,30176468632.0,31726115001.0,0.44158804331639234,50.06995106848019,10.344080432788601,13.649110640673518,4.16227766016838,1.0406568848294673,116.77095512713188
228,1.102,3793.0,263.0,5.0,2.0,1.800002644,1.640046344,1.530538998,1.68592762,1.527473107,2.189854,156078781179.5,1425101001.0,203.0495,30176779632.0,31747012001.0,0.382099463490856,38.704004960727254,9.38083151964686,15.933184523068078,3.0,1.049669911669323,152.99613736715415
229,1.117,2090.0,153.0,5.0,2.529411765,1.799050801,1.626158794,1.546457358,1.641855311,1.553812092,2.170079,156027805667.4,1286606001.0,203.3204,30176921632.0,31696600001.0,0.4658325879540846,51.29327441292864,10.954451150103322,12.090536506409418,4.60555127546399,1.0573022935531347,103.08993277289697
230,1.123,2894.0,217.0,5.0,2.272727273,1.80711902,1.636241952,1.5359651269999999,1.6751889979999999,1.536777014,2.164622,156055852474.9,1353606001.0,203.23160000000001,30196321632.0,31713100001.0,0.4381780460041329,57.654141221598294,13.19090595827292,13.12435565298214,3.6457513110645907,1.0648262638677104,108.99241942713924
231,1.1440000000000001,2854.0,199.0,2.0,2.8,1.795227812,1.6292414929999999,1.5309619300000001,1.6503127800000001,1.542939142,2.176915,156082290241.3,1327706001.0,203.16,30218221632.0,31806600001.0,0.39370039370059057,50.38849074937649,10.246950765959598,13.449899597988733,4.0,1.0491771285083817,119.87541833586783
233,1.1219999999999999,996.0,68.0,1.0,3.0,1.8089860450000002,1.67202991,1.571456667,1.712791743,1.5052762149999999,2.235356,156003628895.6,2076156001.0,213.5101,30141132632.0,31028231001.0,0.39115214431215894,43.382023926967726,9.273618495495704,4.3166247903554,2.414213562373095,1.0531757965208177,31.26971962147576
234,1.139,945.0,68.0,3.0,2.5,1.815647386,1.6712230319999999,1.570791082,1.715044067,1.529169729,2.527123,155985566661.4,4859918001.0,206.058,30175765632.0,30980216001.0,0.4301162633521313,44.82186966202994,10.04987562112089,5.58257569495584,3.449489742783178,1.063728078414416,37.24718664197443
235,1.151,1196.0,85.0,5.0,2.2,1.815264426,1.679742842,1.567195877,1.7208018950000001,1.518633756,2.99876,155997538485.3,4844534001.0,206.18370000000002,30228613632.0,30962476001.0,0.4012480529547776,47.138094997570704,10.488088481701515,5.242640687119285,3.449489742783178,1.0415704978266414,39.07907254011091
236,1.167,1272.0,74.0,1.0,3.0,1.801992194,1.6898540199999998,1.5537531310000001,1.737246694,1.536738129,3.470994,156008008324.7,4852311001.0,206.3144,30283956632.0,30930485001.0,0.43474130238568315,45.81484475582123,9.539392014169456,6.385164807134504,2.0,1.0953773664387514,53.83768255424491
237,1.134,1220.0,82.0,1.0,3.0,1.803456237,1.6929743940000002,1.586128687,1.724028745,1.5400149810000001,3.943188,156098193479.4,4957845001.0,206.4189,30340965632.0,30960596001.0,0.44944410108488464,43.76071297408213,9.797958971132712,6.196152422706632,3.6457513110645907,1.0626376306067487,45.317554747305486
238,1.102,1392.0,97.0,2.0,2.777777778,1.821309423,1.6678134720000002,1.6031959740000001,1.730630504,1.5270268169999999,3.435046,156147343485.0,4841688001.0,206.13150000000002,30371971632.0,30992793001.0,0.4427188724235731,43.726422218150894,10.344080432788601,10.055385138137417,3.8284271247461903,1.0536846532902737,72.26588016241392
239,1.073,2045.0,129.0,5.0,2.111111111,1.817172928,1.671285624,1.548949045,1.7229246809999998,1.5134754080000001,2.8280760000000003,156142031753.9,5118573001.0,206.1309,30388740632.0,30821257001.0,0.38987177379235854,55.19963767997033,11.958260743101398,7.4031242374328485,3.23606797749979,1.056258778585371,54.34737780310741
240,1.202,1976.0,77.0,3.0,2.2,1.825737589,1.607272881,1.5413022779999999,1.7066156440000002,1.472142452,1.95486,156403003640.2,5911196001.0,207.1619,30381243632.0,32441491001.0,0.4183300132670378,49.57822102496216,9.848857801796104,8.54983443527075,2.732050807568877,1.0521640779582542,88.99930914839001
241,1.1219999999999999,1996.0,141.0,1.0,3.0,1.806713297,1.689710349,1.569503567,1.723766658,1.503646951,1.940216,156343947019.6,6195542001.0,207.0585,30379454632.0,31957321001.0,0.37947331922020555,44.22668877499196,9.433981132056603,12.489125293076057,2.732050807568877,1.047710943059158,104.94653444181748
242,1.125,1373.0,91.0,1.0,3.0,1.8127504190000001,1.6921612179999999,1.609855262,1.737548187,1.5125176759999999,1.948455,156311312696.4,6480978001.0,206.9906,30377888632.0,31747128001.0,0.3687817782917155,29.206163733020468,5.477225575051661,10.1104335791443,2.0,1.0631818858369873,93.85390362716726
243,1.155,2975.0,216.0,2.0,2.666666667,1.825282977,1.648460963,1.586699192,1.711419114,1.498018785,1.906118,154708820776.0,6173926001.0,206.9223,30379822632.0,31739881001.0,0.4012480529547776,67.62396025078685,13.45362404707371,13.288205727444508,3.23606797749979,1.0453080660259961,122.26670885069703
244,1.112,1446.0,57.0,3.0,2.333333333,1.820077656,1.687042596,1.572028012,1.710283968,1.541430814,1.8626,155789233943.6,2848606001.0,207.5516,30169703632.0,31343900001.0,0.3065941943351178,48.61069841094653,9.273618495495704,6.916079783099616,3.0,1.0101001346725802,53.96541275950746
245,1.101,1569.0,113.0,2.0,2.666666667,1.8083545920000001,1.658152517,1.5592061849999999,1.70082431,1.516900096,1.788651,155828707675.6,2862606001.0,207.4192,30167403632.0,31314800001.0,0.34641016151377546,44.24929377967517,9.486832980505138,8.348469228349535,3.23606797749979,1.0424924544169323,64.28483280450965
246,1.103,1470.0,77.0,2.0,2.5,1.80817447,1.6727994179999999,1.548587789,1.704411574,1.517641567,1.763316,155835373372.4,2905406001.0,207.2939,30164803632.0,31333800001.0,0.3492849839314596,41.0731055558257,8.12403840463596,9.06225774829855,2.732050807568877,1.0154400025282513,88.33041541268726
247,1.098,2447.0,155.0,5.0,2.2,1.805846185,1.647946788,1.557840855,1.7092138159999999,1.511738892,1.829263,155980192231.2,2932706001.0,207.4111,30162003632.0,31342300001.0,0.35496478698597694,62.56196927846821,12.409673645990857,7.4031242374328485,3.449489742783178,1.063728078414416,61.36836704256113
248,1.138,2224.0,115.0,5.0,2.466666667,1.816441158,1.665843169,1.546378826,1.71993887,1.512273592,1.978278,155999721520.0,2875906001.0,207.6843,30159703632.0,31344400001.0,0.3449637662132068,56.639209034025185,11.269427669584644,8.483314773547882,4.3166247903554,1.034074144763593,66.74665809204176
249,1.076,1765.0,114.0,1.0,3.0,1.807389384,1.646483687,1.546801437,1.7056786979999998,1.5089462610000002,2.112038,155920216217.2,2904106001.0,207.7313,30157903632.0,31340700001.0,0.3478505426185217,44.31703961232068,9.591663046625438,8.348469228349535,3.6457513110645907,1.0303568670354206,65.07497072979662
250,1.088,2670.0,176.0,4.0,2.333333333,1.805122446,1.655195611,1.556846583,1.697333939,1.522937258,2.23175,155691970371.4,2901206001.0,207.8026,30157503632.0,31339600001.0,0.3674234614174767,62.72957835024878,13.076696830622021,8.483314773547882,3.449489742783178,1.0467436590080341,69.57913724670264
251,1.152,1988.0,78.0,4.0,2.5,1.805923666,1.684235047,1.577117045,1.700167735,1.53677391,2.126626,156525239123.9,3845568001.0,211.19,30350611632.0,31631728001.0,0.3781534080237808,50.08991914547278,9.899494936611665,7.782329983125268,4.0,1.0253038339285376,68.17285191772245
252,1.079,1822.0,104.0,6.0,2.166666667,1.8112148719999999,1.679535746,1.568892803,1.704408724,1.52319306,2.197962,156513877975.5,2985761001.0,217.62120000000002,30370892632.0,31509542001.0,0.3781534080237808,52.38320341483518,12.206555615733702,7.782329983125268,3.6457513110645907,1.0332328361583483,64.58660929799407
253,1.209,1050.0,43.0,2.0,2.714285714,1.8001608020000002,1.6829861259999999,1.590144305,1.708619354,1.537768571,2.2853339999999998,156615170384.5,2966874001.0,218.8922,30394541632.0,31813094001.0,0.39749213828703583,41.42463035441596,7.937253933193772,6.385164807134504,3.449489742783178,1.0163667712029427,40.90538912143479
254,1.13,2115.0,101.0,8.0,1.8333333330000001,1.808394093,1.6598911200000002,1.529802762,1.67684238,1.5035133310000002,2.2638119999999997,156751524593.8,3409146001.0,216.1847,30381108632.0,31937318001.0,0.3807886552931954,51.31276644267,10.583005244258363,8.681145747868609,3.23606797749979,1.034074144763593,73.89408129430471
255,1.116,1538.0,80.0,8.0,2.0,1.812733298,1.6713679259999998,1.535516788,1.6798549559999998,1.5252997480000001,2.088015,156784169571.9,3359703001.0,212.6654,30396515632.0,32070765001.0,0.396232255123179,42.62628297189423,7.681145747868608,7.244997998398398,3.6457513110645907,1.0353522989137323,73.48069133439519
256,1.111,1827.0,61.0,5.0,2.333333333,1.8052977159999999,1.6859842079999998,1.560388848,1.7199604050000001,1.531588838,2.059583,156825392345.0,3635271001.0,214.4761,30402877632.0,32158465001.0,0.4219004621945798,47.968739820845826,8.54400374531753,6.830951894845301,3.8284271247461903,1.0349240949614926,64.73713996367746
257,1.149,2183.0,106.0,5.0,2.529411765,1.815936161,1.6727646950000001,1.553456495,1.698603543,1.550202123,1.998054,156707214525.7,3468599001.0,215.2398,30403047632.0,32210821001.0,0.3301514803843836,47.49736834815167,9.643650760992955,7.244997998398398,4.60555127546399,1.0315762973145084,62.722885432474186
258,1.099,863.0,50.0,4.0,2.333333333,1.8131655590000002,1.662640272,1.55504547,1.6907546459999998,1.492448179,1.905307,155972804546.6,2752539001.0,207.5103,30178671632.0,31370077001.0,0.34641016151377546,60.07495318350236,11.445523142259598,9.06225774829855,3.449489742783178,1.014535593097599,86.98226607466522
259,1.109,1275.0,59.0,10.0,1.941176471,1.812167935,1.639772382,1.539547668,1.6721545230000001,1.5028929199999999,1.987873,155976455922.1,2682502001.0,207.6256,30177888632.0,31429406001.0,0.3714835124201342,58.180752831155424,11.958260743101398,12.532562594670797,3.8284271247461903,1.0216781296041906,116.16367384799793
260,1.171,1099.0,63.0,3.0,2.6,1.8084644440000002,1.688609162,1.565801805,1.693881814,1.523440842,2.050596,155980784909.3,2711155001.0,207.6603,30177542632.0,31434400001.0,0.40865633483405095,54.00925846556311,10.535653752852738,7.6332495807108,3.8284271247461903,1.034074144763593,61.83503665381732
261,1.15,1493.0,81.0,12.0,2.3125,1.820676628,1.645606476,1.55884201,1.6989269980000001,1.506852731,2.10397,155980426407.0,2705690001.0,207.9518,30177811632.0,31438766001.0,0.38858718455450897,65.30696746902278,13.038404810405298,6.5677643628300215,5.58257569495584,1.0336524078907998,50.12824483856632
262,1.094,1489.0,109.0,7.0,2.368421053,1.811319105,1.666611785,1.554883231,1.682731875,1.530393195,2.1587389999999997,155984022666.6,2695143001.0,207.9145,30177347632.0,31417271001.0,0.3449637662132068,64.28063471995279,13.856406460551018,7.4031242374328485,4.60555127546399,1.0303568670354206,51.58988086406751
263,1.083,1150.0,51.0,9.0,1.769230769,1.812263035,1.643455313,1.563016305,1.6969871250000002,1.49596399,2.179054,156014025887.3,2761478001.0,208.0209,30178211632.0,31444521001.0,0.3449637662132068,60.332412515993425,11.40175425099138,7.164414002968976,3.23606797749979,1.0238258862446143,61.95133139171445
264,1.113,1861.0,114.0,3.0,2.714285714,1.819867269,1.65969364,1.552420768,1.680985471,1.515908918,2.197124,156034363609.3,2738961001.0,208.1057,30178036632.0,31435796001.0,0.3331666249791536,61.45730225123781,14.177446878757825,8.348469228349535,4.464101615137754,1.029554929430242,67.37084352105033
265,1.16,2277.0,143.0,6.0,1.571428571,1.8036167509999999,1.6787780790000002,1.5526317459999999,1.738294508,1.503649381,1.863563,155624859403.0,5044273001.0,206.1476,30511251632.0,31453952001.0,0.3987480407475377,53.72150407425317,11.789826122551595,13.727922061357855,2.414213562373095,1.0443612699619294,138.11658826287658
266,1.157,1755.0,120.0,3.0,2.2,1.799019908,1.662371443,1.573227698,1.718580826,1.5117587129999999,2.0968530000000003,155998953953.8,5308423001.0,206.1783,30496431632.0,31448905001.0,0.46151923036857306,45.35416188179427,10.723805294763608,14.341664064126334,2.732050807568877,1.0659321636714774,136.05285297540007
267,1.134,1114.0,48.0,4.0,1.0,1.817473347,1.652812323,1.551393494,1.715666955,1.483126304,2.34162,156311345600.0,5467706001.0,206.2289,30502229632.0,31408655001.0,0.4,44.204072210600685,10.198039027185569,12.40175425099138,1.0,1.0238258862446143,132.8361235709768
268,1.123,1906.0,139.0,3.0,1.0,1.8054861990000002,1.657629314,1.565894119,1.7302189170000002,1.498347675,2.472505,156411395083.3,5666848001.0,206.2566,30523348632.0,31308507001.0,0.37013511046643494,46.2709412050371,11.445523142259598,16.231546211727817,1.0,1.0349240949614926,148.42073509199668
269,1.154,1949.0,99.0,2.0,2.333333333,1.803216666,1.6916953129999999,1.560308098,1.752346038,1.518400856,2.523627,156544137651.2,5888443001.0,206.3067,30564934632.0,31263061001.0,0.4012480529547776,53.301031884945715,11.224972160321824,13.36931687685298,2.414213562373095,1.0506615386073423,153.92119614790622
270,1.159,2615.0,156.0,5.0,1.0,1.798134183,1.6585709629999998,1.585202723,1.728515392,1.496001248,2.390285,156598749876.9,6016314001.0,206.3095,30601977632.0,31326692001.0,0.39370039370059057,50.16971197844373,10.677078252031311,14.74772708486752,1.0,1.036649770858381,166.00574439252122
271,1.147,1983.0,118.0,1.0,3.0,1.803017313,1.6692479869999999,1.578689438,1.740382988,1.490498049,2.316542,156619577982.3,6190789001.0,206.311,30637481632.0,31260183001.0,0.41352146256270667,49.23413450036468,10.816653826391969,12.74734012447073,2.0,1.034074144763593,120.37107806015635
272,1.175,842.0,44.0,2.0,2.714285714,1.815991121,1.6764812500000001,1.588764125,1.7085892299999998,1.505090171,2.0636520000000003,159849552251.0,7257423001.0,213.2506,30868568632.0,33418229001.0,0.406201920231798,54.101755978895916,10.246950765959598,11.0,3.449489742783178,1.0877559216268413,110.49357604430935
273,1.126,1159.0,47.0,4.0,2.571428571,1.826856803,1.668888176,1.584769146,1.698537457,1.498834074,2.053365,159583485597.0,7366528001.0,213.4064,30882038632.0,33058410001.0,0.4438468204234429,61.171888968708494,11.489125293076057,10.055385138137417,4.3166247903554,1.0375254236336722,96.74996641685175
274,1.1440000000000001,1333.0,98.0,1.0,3.0,1.8192849240000002,1.674044098,1.593656834,1.6983623520000002,1.51789429,2.054542,159647985695.0,7440295001.0,214.3932,30920692632.0,33280010001.0,0.4074309757492673,57.358521598799946,11.704699910719626,10.486832980505138,3.0,1.0362151414193932,102.56714516775098
275,1.1440000000000001,1448.0,84.0,1.0,3.0,1.8213010349999998,1.672350893,1.626112698,1.695286296,1.523646473,2.063275,159779311386.0,8055566001.0,213.4665,30965892632.0,33447815001.0,0.4658325879540846,49.193495504995376,10.488088481701515,12.357816691600547,2.0,1.0557399856463452,112.37039187769264
276,1.12,1061.0,48.0,3.0,2.2,1.8068272269999999,1.644195593,1.606473298,1.678885749,1.5034696950000002,2.08895,159825165933.0,8696763001.0,212.3134,30998749632.0,33924036001.0,0.4159326868617084,49.61854492022111,10.246950765959598,10.38083151964686,2.732050807568877,1.0220302776654193,103.2820892408011
277,1.184,1433.0,96.0,1.0,3.0,1.821326488,1.652451799,1.5951693649999998,1.672478987,1.5167446720000002,2.118295,160188915488.0,8087377001.0,212.86350000000002,31042658632.0,33790276001.0,0.4560701700396552,55.036351623268054,11.916375287812984,12.180339887498949,2.732050807568877,1.0846577959672075,105.43429349005388
278,1.15,949.0,33.0,5.0,2.0,1.811301019,1.664683445,1.5727244200000001,1.680221887,1.5040562290000001,2.129581,160238502441.0,7516023001.0,213.4052,31045679632.0,34440808001.0,0.40249223594996214,55.018178813915675,10.816653826391969,7.48074069840786,3.0,1.0253038339285376,75.43059058013995
303,1.119,2949.0,178.0,15.0,1.25,1.845303366,1.619624118,1.556077122,1.669573771,1.5013879239999999,1.884861,155981562092.5,12094506001.0,206.1085,30891903632.0,32241000001.0,0.322490309931942,61.44102863722254,11.704699910719626,14.30413469565007,2.414213562373095,1.047226281303936,148.16258017048457
304,1.119,1383.0,97.0,2.0,2.0,1.817039502,1.6292462890000001,1.566775032,1.681572587,1.50268679,1.989093,156025401806.9,11971506001.0,206.1243,30969903632.0,32107000001.0,0.2863564212655271,46.184412955021955,9.591663046625438,13.409673645990857,2.0,1.048686370290303,126.14394475348819
305,1.096,868.0,23.0,13.0,1.588235294,1.8231852800000001,1.648303289,1.571165408,1.6656764910000001,1.5163569,2.1187519999999997,155157600001.0,12479506001.0,206.1319,31001903632.0,31892000001.0,0.3535533905932738,56.124860801609124,9.055385138137417,6.916079783099616,3.23606797749979,1.0061411401305789,68.75214265879414
306,1.125,1608.0,90.0,6.0,2.090909091,1.822597579,1.6281704220000002,1.551440019,1.6734938499999998,1.484889176,2.087287,248169500001.0,12368506001.0,206.131,30989903632.0,32041000001.0,0.3563705936241092,64.53681120105021,13.2664991614216,10.9498743710662,3.449489742783178,1.0227415668968602,80.50426021731235
307,1.121,1636.0,105.0,7.0,1.285714286,1.829471436,1.627110797,1.558986504,1.667144588,1.501991148,2.13769,157835554975.0,12241506001.0,206.1633,31013903632.0,31873000001.0,0.34641016151377546,63.85922016435841,13.0,11.862780491200215,2.0,1.0299547931960735,108.03711456108714
308,1.152,1.0,1.0,9.0,2.058823529,1.8096884069999999,1.6538806620000002,1.555182398,1.6675917610000002,1.52179134,2.0665940000000003,156503470105.5,4452532001.0,212.0239,30203890632.0,31494528001.0,0.3619392214170772,52.96225070746144,10.04987562112089,13.529964086141668,4.0,1.0,122.92674422292788
309,1.145,1930.0,120.0,3.0,1.6666666669999999,1.823757821,1.707180733,1.596895475,1.743458066,1.540129459,2.340027,156818526316.8,17536506001.0,206.27700000000002,31070903632.0,29695000001.0,0.43243496620879307,38.79432948254165,9.0,11.246950765959598,2.0,1.0434227223633845,95.30934652882503
310,1.118,1023.0,48.0,5.0,1.0,1.813844768,1.681120944,1.559712829,1.722364034,1.5270771920000001,2.35254,156861982333.2,17731506001.0,206.276,31087903632.0,29813000001.0,0.40249223594996214,37.54996671103717,7.483314773547883,10.433981132056603,1.0,1.0081367021720287,90.53705447865701
311,1.139,1236.0,59.0,2.0,1.0,1.815165275,1.7159949440000002,1.603466032,1.753870964,1.526449368,2.324137,156769395895.4,17775506001.0,206.2647,31098903632.0,30007000001.0,0.37549966711037175,30.347981810987037,6.244997998398398,10.433981132056603,1.0,1.0420304352001313,115.01922595940204
312,1.161,1464.0,95.0,1.0,3.0,1.806934558,1.692634826,1.639324454,1.783414188,1.5403336410000001,2.0162560000000003,156475954752.1,19024506001.0,206.2488,31092903632.0,29679000001.0,0.41231056256176607,29.765752132274432,8.06225774829855,11.246950765959598,2.0,1.039751648211308,98.14788937971288
313,1.115,1232.0,63.0,1.0,3.0,1.820589014,1.682542553,1.556063409,1.7131218970000002,1.527772616,2.0147,156533891133.6,18381506001.0,206.25820000000002,31104903632.0,29229000001.0,0.35777087639996635,36.05551275463989,7.810249675906654,11.770329614269007,2.0,1.009845203341383,103.52879451030759
314,1.152,1396.0,67.0,1.0,3.0,1.8205968440000002,1.677667086,1.567141476,1.7164970629999998,1.516953454,2.004142,156588167686.6,18620506001.0,206.2529,31122903632.0,29981000001.0,0.37682887362833545,32.92415526630866,7.0710678118654755,12.224972160321824,2.0,1.0521640779582542,111.59096666344826
315,1.138,1397.0,83.0,3.0,2.0,1.81151457,1.658729981,1.525228724,1.686346264,1.485283495,1.90735,157133754387.0,25865506001.0,206.1419,31295903632.0,32165000001.0,0.3361547262794322,42.01190307520001,9.486832980505138,8.416198487095663,2.414213562373095,1.049669911669323,70.47056934566565
316,1.142,2116.0,117.0,6.0,2.090909091,1.793538944,1.660868939,1.523517115,1.693339064,1.497790951,1.8848500000000001,157049942722.0,26311506001.0,206.1187,31289903632.0,30914000001.0,0.35916569992135944,46.20606020859169,10.0,10.219544457292887,3.449489742783178,1.047226281303936,87.65808854662211
317,1.1280000000000001,1193.0,83.0,8.0,1.444444444,1.8066360540000002,1.644845279,1.540841569,1.699360355,1.495869253,1.7993730000000001,156994195805.2,27169506001.0,206.0763,31301903632.0,30931000001.0,0.37013511046643494,54.85435260760991,12.409673645990857,10.899494936611665,2.414213562373095,1.0379664381016296,81.9877849100973
318,1.107,958.0,48.0,7.0,1.8,1.802484534,1.6385050749999999,1.543336631,1.685445662,1.495456211,2.022211,155495817121.6,23511506001.0,206.2264,31287903632.0,31377000001.0,0.3781534080237808,54.63515351859094,11.61895003862225,8.615773105863909,3.0,1.0260564931377802,69.57913724670264
319,1.171,1630.0,77.0,8.0,2.0,1.812383401,1.643616862,1.5490449270000002,1.6760417470000002,1.5060248,2.1124739999999997,156566817618.9,24035506001.0,206.2125,31250903632.0,31569000001.0,0.3872983346207417,55.47071299343465,13.038404810405298,9.246211251235321,3.6457513110645907,1.014535593097599,73.06572352344463
320,1.1320000000000001,1759.0,92.0,7.0,1.8,1.803256928,1.67263135,1.568347297,1.7084733829999998,1.529834976,2.180499,156605000001.0,23941506001.0,206.2056,31218903632.0,32300000001.0,0.363318042491699,53.34791467339656,10.770329614269007,9.12403840463596,3.0,1.0384095721103181,80.2443711856099
321,1.114,639.0,39.0,5.0,1.0,1.803931489,1.6929544440000002,1.578221953,1.7482295159999999,1.5183114560000002,2.0235380000000003,156674328206.1,14862506001.0,206.0143,30607903632.0,29154000001.0,0.3492849839314596,35.35533905932738,7.211102550927978,4.464101615137754,1.0,1.0353522989137323,35.237679419025696
322,1.163,1107.0,77.0,4.0,1.0,1.815786776,1.705321932,1.567111128,1.735207134,1.53623585,2.014745,156737514254.1,15017506001.0,206.0119,30616903632.0,30120000001.0,0.3807886552931954,40.70626487409524,8.426149773176359,8.280109889280517,1.0,1.0846577959672075,66.4884899955512
323,1.1280000000000001,1310.0,43.0,3.0,2.5,1.809037219,1.680254262,1.597429302,1.721537938,1.537825476,2.014649,156585282895.7,15147506001.0,206.0094,30610903632.0,29402000001.0,0.340587727318528,47.486840282335066,8.426149773176359,8.54983443527075,3.449489742783178,1.0272024561114934,95.16447805029674
324,1.051,267.0,15.0,3.0,2.333333333,1.8072624990000001,1.693694834,1.59251913,1.714631909,1.552601343,2.009697,156641240311.1,16121506001.0,205.9965,30623903632.0,28889000001.0,0.3807886552931954,44.77722635447622,8.94427190999916,5.58257569495584,3.0,1.0481976406022682,38.06280883760553
331,1.1440000000000001,1351.0,83.0,2.0,2.0,1.826804812,1.685235108,1.5693401599999999,1.7268378709999999,1.526031444,2.191447,156671248323.1,10963506001.0,206.6946,30961903632.0,31261000001.0,0.425440947723653,32.2335229225724,8.0,5.898979485566356,2.0,1.0664879992575165,37.520408932967925
332,1.102,2761.0,145.0,3.0,1.6666666669999999,1.815138477,1.655712032,1.5847625879999998,1.701112975,1.5459637800000001,2.265795,156718411393.4,11042506001.0,206.7481,30926903632.0,30834000001.0,0.3361547262794322,37.013511046643494,8.831760866327848,8.416198487095663,2.0,1.0299547931960735,66.85709485388567
333,1.1440000000000001,1709.0,123.0,1.0,3.0,1.793575563,1.670354164,1.555551243,1.742494426,1.510514664,2.249305,156721613419.5,11102506001.0,206.7662,30871903632.0,30721000001.0,0.38600518131237566,31.080540535840107,7.54983443527075,8.416198487095663,2.414213562373095,1.0253038339285376,59.3973749075734
