"Ticker","Date","predictions"
"PPC",2018-02-15,0.0013340797328576
"PPC",2018-05-11,-0.00175516982029256
"TWI",2017-05-04,0.00122617641899715
"TWI",2017-08-03,-0.00163378317152539
"TWI",2017-11-05,0.00174308537261
"TWI",2018-02-23,0.0015842643029501
"TWI",2018-05-04,0.00293362871384739
"XEC",2017-02-16,0.00189633292606081
"XEC",2017-05-10,-0.00121804124835334
"XEC",2017-08-09,0.00385800710891057
"XEC",2017-11-08,0.00414967019440718
"XEC",2018-05-09,0.0023084218497056
"ACN",2017-03-23,0.0037130605002091
"ACN",2017-06-22,0.000114980620767244
"ACN",2017-12-21,-0.00128066777381229
"ACN",2018-03-22,-0.00198612173440323
"ACN",2018-06-28,0.00150600903307339
"AIV",2017-07-29,0.00444010613389002
"AIV",2017-10-27,0.00174764670859111
"AIV",2018-02-02,0.00010857109930501
"AIV",2018-05-08,-0.00280957005998732
"AMT",2017-04-27,0.00350739661470416
"AMT",2017-07-27,-0.000622741788058559
"AMT",2017-10-31,0.00347076861729355
"AMT",2018-02-27,0.0020846552826075
"ARE",2017-05-02,-0.0026288905806103
"ARE",2017-08-01,-0.00109946951826748
"ARE",2018-01-30,-0.000197987482294493
"ARE",2018-05-01,0.00430315972994247
"AVB",2017-04-27,0.00670225962200885
"AVB",2017-08-04,0.00904753645785809
"AVB",2017-10-31,0.00280222304475553
"AVB",2018-02-01,0.00577771001020538
"AVB",2018-04-26,0.00308385009455414
"CF",2017-08-03,0.0121454827958959
"CF",2017-11-02,0.00727069392439682
"CF",2018-05-03,0.00299430746478298
"AEE",2017-05-04,0.00323246455419203
"AEE",2017-11-03,0.00596841085544289
"AEE",2018-02-16,-0.00269703216644426
"AEE",2018-05-09,-0.00109272067059381
"AES",2017-08-08,0.00063337781119481
"AES",2018-02-27,0.000318817027467277
"AWK",2017-08-03,0.00475034478944741
"AWK",2017-11-02,0.00941235844387948
"AWK",2018-02-21,0.000765553672700328
"BXP",2017-04-26,0.00342359362412741
"BXP",2017-08-02,0.00820731070188944
"BXP",2017-11-05,0.00058623389885025
"BXP",2018-04-25,-0.00169026625676809
"CNP",2017-05-05,0.00489643997551238
"CNP",2017-08-04,0.00450571741907492
"CNP",2017-11-03,-0.00487352914446924
"CNP",2018-02-23,0.00285173042745837
"CNP",2018-05-04,0.00103634018940323
"CL",2017-01-27,0.00468167092023745
"CL",2017-04-28,0.00216634427703152
"CL",2017-07-21,0.00322520513173626
"CL",2017-10-27,0.0017101240267061
"CL",2018-01-26,0.000569556538951757
"CL",2018-04-27,0.00618257848484353
"DUK",2017-05-09,-0.00591524331325985
"DUK",2017-08-03,-0.0054616415384649
"DUK",2017-11-03,-0.00210142346294635
"DUK",2018-02-20,0.00235940471151856
"DUK",2018-05-10,-0.00256094799743416
"EIX",2017-05-01,0.0059919778408129
"EIX",2017-07-28,0.00729205455458014
"EIX",2017-10-30,0.00286488333669692
"EIX",2018-02-22,0.00644852414434008
"EIX",2018-05-01,0.0104270374705539
"EL",2017-08-18,0.000405023339952473
"EL",2018-02-02,0.000469463974487813
"KO",2017-02-09,0.00285127023057122
"KO",2017-04-26,0.00464505875684051
"KO",2018-04-24,0.00501152750421568
"ACN",2014-09-24,-0.00206691203916466
"ACN",2015-03-26,-0.000818004481353066
"ACN",2015-06-25,0.00508873458755464
"ACN",2015-09-24,0.00307220716229847
"ACN",2015-12-17,-0.00102321768981625
"ACN",2016-03-24,0.00705552129185096
"ACN",2016-06-23,-0.000825411662472922
"APC",2014-07-30,0.00163048048381921
"APC",2014-10-29,0.00356921025681539
"APC",2015-02-03,0.00209304905265857
"APC",2015-05-05,-0.00183481002165399
"APC",2015-07-29,0.00390166110555086
"APC",2015-10-28,0.000993242321435925
"APC",2016-02-02,0.00259831478769526
"APC",2016-05-03,0.000965846346837523
"CHD",2014-08-01,-0.00361184602948478
"CHD",2014-11-03,0.00136937089348532
"CHD",2015-02-04,-0.00445247007450685
"CHD",2016-02-02,0.0018517890671675
"CHD",2016-05-05,0.00394214534006551
"CHD",2016-08-04,0.0107297347668242
"COG",2014-07-24,-1.57127209568508e-06
"COG",2014-10-24,-0.00158446561586666
"COG",2015-02-20,0.00101301682300288
"COG",2015-04-24,0.00529682719022169
"COG",2015-10-23,0.000708364487940455
"COG",2016-02-19,0.00303448004603192
"COG",2016-04-29,0.00379623939790485
"CORT",2014-08-05,0.00776011961392364
"CORT",2014-11-04,0.00219832831702023
"CORT",2015-01-29,0.00454366558557853
"CORT",2015-05-07,0.00415356866663739
"CORT",2015-08-05,0.000875757969781663
"CORT",2015-11-08,0.00458557649718175
"CORT",2016-01-28,0.00371392625489898
"CORT",2016-05-03,0.000966000086845692
"CORT",2016-08-02,0.00495824719002758
"FTNT",2014-10-22,-0.00211269691427045
"FTNT",2015-01-29,-0.00318532116396683
"FTNT",2015-04-21,-0.00154053018864825
"FTNT",2015-07-23,0.00260337565518065
"FTNT",2015-10-23,-0.00369728539162709
"FTNT",2016-01-29,-0.00151626325750225
"FTNT",2016-07-29,0.00676855253316994
"LOGM",2014-10-23,-0.00454369153307743
"LOGM",2015-02-12,-0.00376815669009373
"LOGM",2015-04-28,-0.00173180872892498
"LOGM",2016-02-11,-0.000222624832361504
"MTW",2014-07-31,0.00481018743530549
"MTW",2015-04-30,0.0044206506708
"MTW",2015-10-29,0.00045389507506835
"MTW",2016-01-29,0.00458128182737379
"MTW",2016-08-09,0.00101625723414991
"PPC",2015-07-30,0.00385538737780451
"PPC",2015-10-29,0.00512842790012996
"PPC",2016-02-11,3.45041721260542e-05
"PPC",2016-04-28,0.00310997097437339
"PPC",2016-07-28,0.00288162815561187
"TWI",2014-10-28,-0.00251031569509656
"TWI",2015-02-26,0.00269291218256254
"TWI",2015-04-30,0.00570673760513585
"TWI",2015-07-30,0.0014879026059738
"TWI",2015-11-06,0.000908101049067869
"TWI",2016-02-25,0.00744505364094664
"TWI",2016-08-04,0.00447353464407262
"AAP",2014-08-14,0.00315622263404822
"AAP",2015-08-13,0.0070807791517537
"AAP",2016-02-11,0.00294975997999254
"AAP",2016-05-19,0.000712517127024179
"ADM",2015-05-05,0.000139423159073074
"ADM",2015-11-03,0.0021896665783271
"ADM",2016-02-02,0.000868333739245331
"ADM",2016-05-03,-5.75659562795788e-05
"ADM",2016-08-02,0.0023146048878694
"ALK",2014-07-24,-0.000678465628030797
"ALK",2014-10-23,0.000681420816335196
"ALK",2015-01-22,-0.000763682875289245
"ALK",2015-04-24,0.00066718703998489
"ALK",2015-07-23,0.00785417249498559
"ALK",2015-10-22,0.00722773546576913
